video_id,channelTitle,title,description,tags,publishedAt,viewCount,likeCount,favouriteCount,commentCount,duration,definition,caption,pushblishDayName,durationSecs,tagsCount,likeRatio,commentRatio,titleLength
HmH-76_2Ak8,Rishabh Mishra,"Data Types, Primary-Foreign Keys & Constraints in SQL | SQL Tutorial In Hindi 2","SQL Full Course Playlist 👇
https://www.youtube.com/playlist?list=PLdOKnrf8EcP17p05q13WXbHO5Z_JfXNpw

Timestamps:
00:00 Intro
00:03 SQL Structure
01:13 Sample Database Diagram
02:40 What are data types?
03:50 Common used data types
05:00 Primary key and Foreign Keys
06:20 Constraints in SQL
07:19 Common used Constraints

Keywords: data types in sql, datatypes in sql, what is data type, primary and foreign key in sql, constraints in sql, sql full course, sql tutorial in hindi

Useful videos:
■ Data Analyst RoadMap: https://bit.ly/3RNUgaQ
■ Complete Excel Tutorial: https://bit.ly/3qjzMeq

➖➖➖➖➖➖➖➖➖➖➖➖➖
Connect on other Social Media handles:

Instagram: https://www.instagram.com/rishabhnmishra/
LinkedIn: https://www.linkedin.com/in/rishabhnmishra/
Twitter: https://twitter.com/rishabhnmishra  

➖➖➖➖➖➖➖➖➖➖➖➖➖

If this is the first ever video you're watching allow me to introduce myself, Hey I'm Rishabh Mishra and currently working as Senior Data Analyst at Bangalore. On this channel I like to guide and help my juniors and data science aspirants regarding Data Science jobs and useful tips for college students.

If you like this video I highly suggest you to check out some other fun videos on this channel 😉

■ How to Become Data Analyst in 2022 | Data Analyst Roadmap
https://www.youtube.com/watch?v=TiWGpLmYJD4

■ Business Analyst Vs Data Analyst - Job, Salary, Qualification, Skills & Career Path
https://www.youtube.com/watch?v=9XmD2o5Slb8

■ 5 Minimum Skills to Get a Data Analyst Job || Skills to Become Data Analyst
https://www.youtube.com/watch?v=JJdD_oM1CmQ

■ Data Analyst in Bangalore PG Tour | How To Find PG in Bangalore | Cost of Living in Bangalore
https://www.youtube.com/watch?v=GZnAtwUBo8g

➖➖➖➖➖➖➖➖➖➖➖➖➖

Comment your doubts and queries, so that we can answer them.

Subscribers to stay tuned to more fun and informative content, consider liking the video for the sake of YouTube Algorithm!! Have a great day buddy!","['data type in sql', 'what is data type in sql', 'sql data types', 'datatypes in sql', 'constraints in sql', 'primary and foreign key', 'primary key in sql', 'foreign key in sql', 'sql concept', 'sql tutorial', 'sql commands', 'sql queries', 'structured query language', 'sql interview questions', 'sql basics', 'sql for beginners', 'sql in hindi', 'sql tutorial in hindi 2']",2022-09-24 07:30:02+00:00,286325.0,3921.0,,145.0,PT8M25S,hd,true,Saturday,505.0,18,13.694228586396578,0.5064175325242295,79
yH1zCq-iaeU,Rishabh Mishra,What Is SQL ? | Database in SQL | SQL Introduction | SQL Tutorial In Hindi 1,"SQL Full Course Playlist 👇
https://www.youtube.com/playlist?list=PLdOKnrf8EcP17p05q13WXbHO5Z_JfXNpw 

📢ALL csv files and queries are in PDF 📢
⭐ Download SQL PDF document used in this course: https://bit.ly/3rbqpkB 
👉 Can also use GitHub link (all files): https://bit.ly/3Y7SRPr 

➖➖➖➖➖➖➖➖➖➖➖➖➖
Connect on other Social Media handles:

Instagram: https://www.instagram.com/rishabhnmishra/
LinkedIn: https://www.linkedin.com/in/rishabhnmishra/
Twitter: https://twitter.com/rishabhnmishra  

➖➖➖➖➖➖➖➖➖➖➖➖➖
Timestamps:
0:00 Intro
0:36 What Is SQL
2:51 Use of SQL
3:03 SQL Application
3:39 Database & Use
4:39 Database Vs Excel
6:39 Database Platforms

Keywords: what is sql,  sql kya hai, sql introduction, what is database, sql full course, sql tutorial in hindi

Useful videos:
■ Data Analyst RoadMap: https://bit.ly/3RNUgaQ
■ Complete Excel Tutorial: https://bit.ly/3qjzMeq

➖➖➖➖➖➖➖➖➖➖➖➖➖

If this is the first ever video you're watching allow me to introduce myself, Hey I'm Rishabh and currently working as Senior Data Analyst at Bangalore. On this channel I like to guide and help my juniors and data science aspirants regarding Data Science jobs and useful tips for college students.

If you like this video I highly suggest you to check out some other fun videos on this channel 😉

■ How to Become Data Analyst in 2022 | Data Analyst Roadmap
https://www.youtube.com/watch?v=TiWGpLmYJD4

■ Business Analyst Vs Data Analyst - Job, Salary, Qualification, Skills & Career Path
https://www.youtube.com/watch?v=9XmD2o5Slb8

■ 5 Minimum Skills to Get a Data Analyst Job || Skills to Become Data Analyst
https://www.youtube.com/watch?v=JJdD_oM1CmQ

■ Data Analyst in Bangalore PG Tour | How To Find PG in Bangalore | Cost of Living in Bangalore
https://www.youtube.com/watch?v=GZnAtwUBo8g

➖➖➖➖➖➖➖➖➖➖➖➖➖

Comment your doubts and queries, so that we can answer them.

Subscribers to stay tuned to more fun and informative content, consider liking the video for the sake of YouTube Algorithm!! Have a great day buddy!","['what is sql?', 'sql kya hai', 'sql introduction', 'introduction to sql', 'sql tutorial', 'sql commands', 'sql queries', 'structured query language', 'sql interview questions', 'sql basics', 'what is sql in hindi', 'sql for beginners', 'sql in hindi', 'sql tutorial in hindi 1']",2022-09-21 05:56:07+00:00,519963.0,13471.0,,312.0,PT7M12S,hd,true,Wednesday,432.0,14,25.907612657054447,0.6000426953456304,76
b-OzqmNTS7U,Rishabh Mishra,First Job tips for Beginners | Tips To Make Your Office Life Easy | Free Jobs Advice,"First Job tips for Beginners | Tips To Make Your Office Life Easy | Free Jobs Advice

Whether you're are a fresher of working professional, this video will help you to make your office life easy that will help you to grow in your organization. Have shared 7 easy but impacting tips to make your office life easy. 
Last tip is most helpful so watch this video till the end. If you have any question just add to comment will reply there. Hope you enjoy it!

➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖

Let's connect on:

Instagram: https://www.instagram.com/rishabhnmishra/
LinkedIn: https://www.linkedin.com/in/rishabhnmishra/
Twitter: https://twitter.com/rishabhnmishra  

➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖

If this is the first ever video you're watching allow me to introduce myself, Hey I'm Rishabh Mishra currently working as Senior Data Analyst at Bangalore. On this channel I like to guide, help my juniors and data science aspirants regarding Data Science Jobs, Skills, Projects, Tutorials, Courses and useful tips for college students.

Useful videos:

■ Data Analyst RoadMap: https://bit.ly/3RNUgaQ

■ Complete Excel Tutorial: https://bit.ly/3qjzMeq

If you like this video I highly suggest you to check out some other fun videos on this channel 😉

■ How to Become Data Analyst in 2022 | Data Analyst Roadmap
https://www.youtube.com/watch?v=TiWGpLmYJD4

■ Business Analyst Vs Data Analyst - Job, Salary, Qualification, Skills & Career Path
https://www.youtube.com/watch?v=9XmD2o5Slb8

■ 5 Minimum Skills to Get a Data Analyst Job || Skills to Become Data Analyst
https://www.youtube.com/watch?v=JJdD_oM1CmQ

➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖

Comment your doubts and queries, so that we can answer them.

Subscribers to stay tuned to more fun and informative content, consider liking the video for the sake of YouTube Algorithm!! Have a great day buddy!

➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖

Timestamps:
Intro 0:00
Tip1 0:35
Tip2 1:10
Tip3 1:32
Tip4 2:06
Tip5 3:09
Tip6 3:55
Tip7 5:26","['starting a new job', 'first day on the job', 'tips for starting a new job', 'first day at work tips', 'tips for first day of work', 'first impression tips', 'first day on the job tips', 'starting a new job tips', 'first day of work', 'first day at new job', 'advice for your first job', 'first job advice', 'how to start your first job', 'advice for finding your career', 'career advice', 'first job', 'first job expectations vs reality', 'first day of job', 'first job mistakes', 'first job tips', 'rishabh mishra']",2022-09-10 08:15:01+00:00,3051.0,148.0,,21.0,PT7M23S,hd,true,Saturday,443.0,21,48.50868567682727,6.88298918387414,84
ZFZc8-PugcA,Rishabh Mishra,What Does a Data Analyst Actually Do? | Data Analyst Role & Responsibilities,"What Does a Data Analyst Actually Do? | Let's look at what are the roles and responsibilities of a  Data Analyst in his day today office work. 

Hi Folks, I'm Rishabh Mishra and have shared what does a data analyst actually do in the office. All of this is based on my 4 years of experience in data science field, also 2 companies and multiple projects from different industries. Watch this video till the end and I'm sure you will be benefited and learn something new today!

Topic: What Does a Data Analyst Actually Do? | Data Analyst Role & Responsibilities

Timestamps:
0:00 Intro
1:00 1st question
4:11 2nd question
4:41 3rd question
7:02 4th question
8:08 5th question
8:57 6th question
9:56 Outro

Keywords: data analyst, data analyst work, what does a data analyst do, data analyst reality, data science reality

➖➖➖➖➖➖➖➖➖➖➖➖➖

Instagram: https://www.instagram.com/rishabhnmishra/
LinkedIn: https://www.linkedin.com/in/rishabhnmishra/
Twitter: https://twitter.com/rishabhnmishra  

➖➖➖➖➖➖➖➖➖➖➖➖➖

If this is the first ever video you're watching allow me to introduce myself, Hey I'm Rishabh and currently working as Senior Data Analyst at Bangalore. On this channel I like to guide and help my juniors and data science aspirants regarding Data Science jobs and useful tips for college students.

If you like this video I highly suggest you to check out some other fun videos on this channel 😉

■ How to Become Data Analyst in 2022 | Data Analyst Roadmap
https://www.youtube.com/watch?v=TiWGpLmYJD4

■ Business Analyst Vs Data Analyst - Job, Salary, Qualification, Skills & Career Path
https://www.youtube.com/watch?v=9XmD2o5Slb8

■ 5 Minimum Skills to Get a Data Analyst Job || Skills to Become Data Analyst
https://www.youtube.com/watch?v=JJdD_oM1CmQ

■ 5 Top Skills to Learn in 2022 That Will Make You RICH
https://www.youtube.com/watch?v=WSFZYc6hnnk

■ Best Websites to Apply Job | Top 3 Job Search Sites to get your First Job | Jobs for Freshers 2022
https://www.youtube.com/watch?v=ezCbHuTii38

■ IT Jobs Without Coding with High Salary | Non Coding IT Jobs | Jobs without coding skills
https://www.youtube.com/watch?v=Ih0YFsk7BSw

■ Data Analyst in Bangalore PG Tour | How To Find PG in Bangalore | Cost of Living in Bangalore
https://www.youtube.com/watch?v=GZnAtwUBo8g

■ Resume Format for Freshers 🔥 | Step by Step | Ms Word | Best Template for Fresher
https://www.youtube.com/watch?v=VB376MMEq38

➖➖➖➖➖➖➖➖➖➖➖➖➖

Comment your doubts and queries, so that we can answer them.

Subscribers to stay tuned to more fun and informative content, consider liking the video for the sake of YouTube Algorithm!! Have a great day buddy!

#dataanalytics #dataanalyst #datascience","['data analyst', 'what is data analyst', 'who is data analyst in hindi', 'what does an analyst do', 'what does data analyst do', 'what does a data analyst actually do', 'what a data analyst does', 'work of data analyst', 'data analyst job', 'data analyst job description', 'data analyst roles and responsibilities', 'day in the life of a data analyst', 'data analyst day in the life', 'data analyst reality', 'data analytics', 'data science reality', 'data science']",2022-09-04 05:24:33+00:00,299718.0,10545.0,,812.0,PT10M16S,hd,true,Sunday,616.0,17,35.1830720877625,2.7092133271942296,76
HjSbGw-Rm4E,Rishabh Mishra,VLOOKUP Formula in 2 Minute | VLOOKUP in Excel,"In this video, will learn about VLOOKUP in Excel. What is a VLOOKUP, what is the use of VLOOKUP and how to use VLOOKUP.
We have taken a sample data to use VLLOKP formula i.e. VLOOKUP example to help you understand the topic in better way. 
 
Topic: VLOOKUP Formula in 2 Minute | VLOOKUP in Excel 

VLLOKUP Practice Data (download link): https://bit.ly/3PmsWij

Timestamp:
0:00 Intro: VLOOKUP & use
0:39 How to use VLOOKUP formula
2:55 Mistakes in VLOOKUP
4:14 VLOOKUP value


Key keywords: vlookup in excel, vlookup formula in excel, how to use vlookup in hindi, vlookup example, learn vlookup in 2 minute, learn excel in 2 minute


➖➖➖➖➖➖➖➖➖➖➖➖➖

Instagram id: https://instagram.com/rishabhnmishra/
Linkedin: https://www.linkedin.com/in/rishabhnmishra/
Twitter – https://twitter.com/rishabhnmishra  

➖➖➖➖➖➖➖➖➖➖➖➖➖

If this is the first ever video you're watching allow me to introduce myself, Hey I'm Rishabh and currently working as Senior Data Analyst at Bangalore. On this channel I like to guide and help my juniors and data science aspirants regarding Data Science jobs and useful tips for college students.

If you like this video I highly suggest you to check out some other fun videos on this channel 😉

■ How to Become Data Analyst in 2022 | Data Analyst Roadmap
https://www.youtube.com/watch?v=TiWGpLmYJD4

■ Microsoft Excel Tutorial for Beginners - FREE Online Excel Course | Excel Tutorial Part 1
https://www.youtube.com/watch?v=B5lMVJoaQnA

■ Microsoft Excel Tutorial for Beginners - FREE Online Excel Course | Excel Tutorial Part 2
https://www.youtube.com/watch?v=mGu1CzsVUPc

■ Create Pivot Tables In Excel | Use of Pivot Table - Pivot Table Tutorial
https://www.youtube.com/watch?v=lCoPTPsTJ4s

➖➖➖➖➖➖➖➖➖➖➖➖➖

Comment your doubts and queries, so that we can answer them.

SUBSCRIBE to stay tuned to more fun and informative content, consider hitting LIKE button on this video for the sake of YouTube Algorithm!! Have a great day!

#vlookup #vlookupformula","['vlookup in excel', 'vlookup formula in excel', 'how to use vlookup in hindi', 'vlookup example', 'learn vlookup in 2 minute', 'learn excel in 2 minute', 'vlookup', 'vlookup in excel in hindi']",2022-08-19 05:30:05+00:00,30692.0,442.0,,11.0,PT2M5S,hd,true,Friday,125.0,8,14.40114687866545,0.35839958295321256,46
lVoQnV3rUmU,Rishabh Mishra,Pivot Tables in 1 Minute | How to use Pivot Tables in Excel,"In this video, will learn about pivot tables in Excel in just 1 minute. How to use a pivot table. We have taken a sample data to create a pivot table i.e. pivot table example to help you understand the topic in a better way. 
 
Topic: Pivot Tables in 1 Minute | How to use Pivot Tables in Excel

Pivot Practice Data (download link): https://bit.ly/3BbEyRJ


Key keywords: how to use pivot table,  pivot table excel tutorial, create pivot table in excel, pivot table in hindi, pivot table in 1 minute , excel in 1 minute

➖➖➖➖➖➖➖➖➖➖➖➖➖

Instagram id: rishabhnmishra
Linkedin: https://www.linkedin.com/in/rishabhnmishra/
Twitter – https://twitter.com/rishabhnmishra  

➖➖➖➖➖➖➖➖➖➖➖➖➖

If this is the first ever video you're watching allow me to introduce myself, Hey I'm Rishabh and currently working as Senior Data Analyst at Bangalore. On this channel I like to guide and help my juniors and data science aspirants regarding Data Science jobs and useful tips for college students.

If you like this video I highly suggest you to check out some other fun videos on this channel 😉

■ How to Become Data Analyst in 2022 | Data Analyst Roadmap
https://www.youtube.com/watch?v=TiWGpLmYJD4

■ Microsoft Excel Tutorial for Beginners - FREE Online Excel Course | Excel Tutorial Part 1
https://www.youtube.com/watch?v=B5lMVJoaQnA

■ Microsoft Excel Tutorial for Beginners - FREE Online Excel Course | Excel Tutorial Part 2
https://www.youtube.com/watch?v=mGu1CzsVUPc

➖➖➖➖➖➖➖➖➖➖➖➖➖

Comment your doubts and queries, so that we can answer them.

SUBSCRIBE to stay tuned to more fun and informative content, consider hitting LIKE button on this video for the sake of YouTube Algorithm!! Have a great day!

#pivottable #pivottables","['how to use pivot table', 'pivot table excel tutorial', 'create pivot table in excel', 'pivot table in hindi', 'pivot table in 1 minute', 'pivot table in excel', 'pivot table']",2022-08-17 06:30:07+00:00,36329.0,460.0,,6.0,PT1M17S,hd,true,Wednesday,77.0,7,12.66206061273363,0.16515731234000386,59
DX0V7D0GWwI,Rishabh Mishra,How to use VLOOKUP formula in Excel | VLOOKUP in Excel Tutorial,"In this video, will learn about VLOOKUP in Excel. What is a VLOOKUP, what is the use of VLOOKUP, how to use VLOOKUP and options in VLOOKUP. 
We have taken a sample data to use VLLOKP formula i.e. VLOOKUP example to help you understand the topic in better way. 
 
Topic: How to use VLOOKUP formula in Excel | VLOOKUP in Excel Tutorial 

VLLOKUP Practice Data (download link): https://bit.ly/3PmsWij

Timestamp:
0:00 Intro: VLOOKUP & use
0:39 How to use VLOOKUP formula
2:55 Mistakes in VLOOKUP
4:14 VLOOKUP value


Key keywords: vlookup in excel, vlookup formula in excel, how to use vlookup in hindi, vlookup example, free online excel course


➖➖➖➖➖➖➖➖➖➖➖➖➖

Instagram id: https://instagram.com/rishabhnmishra/
Linkedin: https://www.linkedin.com/in/rishabhnmishra/
Twitter – https://twitter.com/rishabhnmishra  

➖➖➖➖➖➖➖➖➖➖➖➖➖

If this is the first ever video you're watching allow me to introduce myself, Hey I'm Rishabh and currently working as Senior Data Analyst at Bangalore. On this channel I like to guide and help my juniors and data science aspirants regarding Data Science jobs and useful tips for college students.

If you like this video I highly suggest you to check out some other fun videos on this channel 😉

■ How to Become Data Analyst in 2022 | Data Analyst Roadmap
https://www.youtube.com/watch?v=TiWGpLmYJD4

■ Microsoft Excel Tutorial for Beginners - FREE Online Excel Course | Excel Tutorial Part 1
https://www.youtube.com/watch?v=B5lMVJoaQnA

■ Microsoft Excel Tutorial for Beginners - FREE Online Excel Course | Excel Tutorial Part 2
https://www.youtube.com/watch?v=mGu1CzsVUPc

■ Create Pivot Tables In Excel | Use of Pivot Table - Pivot Table Tutorial
https://www.youtube.com/watch?v=lCoPTPsTJ4s

➖➖➖➖➖➖➖➖➖➖➖➖➖

Comment your doubts and queries, so that we can answer them.

SUBSCRIBE to stay tuned to more fun and informative content, consider hitting LIKE button on this video for the sake of YouTube Algorithm!! Have a great day!

#vlookup #vlookupformula","['vlookup', 'vlookup in excel', 'vlookup formula in excel', 'vlookup function in excel', 'how to use VLOOKUP in Excel', 'how to use vlookup in hindi', 'vlookup formula in hindi', 'excel vlookup example hindi', 'vlookup example', 'vlookup explained', 'lookup values', 'vlookup use', 'vlookup in hindi', 'lookup in excel']",2022-08-13 04:30:02+00:00,149576.0,2365.0,,72.0,PT5M20S,hd,true,Saturday,320.0,14,15.811360111247792,0.4813606460929561,63
qvKspeuyBfQ,Rishabh Mishra,How I Learned Data Science Skills & Switched Career to Data Science,"How I Learned Data Science Skills & Switched Career to Data Science
Hello everyone, I've shared tips and tricks on my entire career transition from digital marketing to data science in this video. I'm from non-coding background and didn't went to any institute for data science coaching. Have learnt all the skills through online courses and YouTube videos.  Watch this video till the end and I'm sure you will be benefited and learn something new today.

Topic: How I Learned Data Science Skills & Switched Career from Digital Marketing to Data Science | My Data Science Journey

Timestamps:
0:00 Intro
0:51 My Background
1:18 Learning Platform
2:34 Data Science Skills
6:50 Projects
8:35 How I Switched Career


Keywords: data science, data science roadmap, data science skills, data science projects, data science resume tips, data science career change, data scientist

➖➖➖➖➖➖➖➖➖➖➖➖➖

Instagram id: https://www.instagram.com/rishabhnmishra/
Linkedin: https://www.linkedin.com/in/rishabhnmishra/
Twitter – https://twitter.com/rishabhnmishra  

➖➖➖➖➖➖➖➖➖➖➖➖➖

■ 5 Minimum Skills to Get a Data Analyst Job || Skills to Become Data Analyst
https://www.youtube.com/watch?v=JJdD_oM1CmQ

Data Science Courses:

Excel course- YouTube: https://bit.ly/3POKUek 

Excel Udemy: https://bit.ly/3zG1mYS

Tableau Udemy: https://bit.ly/31oKOQT

Python Udemy: https://bit.ly/2IqCJEG
Python in Hindi: https://bit.ly/3bhTUd2
Python- YouTube: https://bit.ly/3oHWBHQ

Statistics YouTube: https://bit.ly/31xcN1W

➖➖➖➖➖➖➖➖➖➖➖➖➖

If this is the first ever video you're watching allow me to introduce myself, Hey I'm Rishabh and currently working as Senior Data Analyst at Bangalore. On this channel I like to guide and help my juniors and data science aspirants regarding Data Science jobs and useful tips for college students.

If you like this video I highly suggest you to check out some other fun videos on this channel 😉

■ How to Become Data Analyst in 2022 | Data Analyst Roadmap
https://www.youtube.com/watch?v=TiWGpLmYJD4

■ Business Analyst Vs Data Analyst - Job, Salary, Qualification, Skills & Career Path
https://www.youtube.com/watch?v=9XmD2o5Slb8

■ 5 Top Skills to Learn in 2022 That Will Make You RICH
https://www.youtube.com/watch?v=WSFZYc6hnnk

■ Best Websites to Apply Job | Top 3 Job Search Sites to get your First Job | Jobs for Freshers 2022
https://www.youtube.com/watch?v=ezCbHuTii38

■ IT Jobs Without Coding with High Salary | Non Coding IT Jobs | Jobs without coding skills
https://www.youtube.com/watch?v=Ih0YFsk7BSw

■ Data Analyst in Bangalore PG Tour | How To Find PG in Bangalore | Cost of Living in Bangalore
https://www.youtube.com/watch?v=GZnAtwUBo8g

■ Resume Format for Freshers 🔥 | Step by Step | Ms Word | Best Template for Fresher
https://www.youtube.com/watch?v=VB376MMEq38

■ Microsoft Excel Tutorial for Beginners - FREE Online Excel Course | Excel Tutorial Part 1
https://www.youtube.com/watch?v=B5lMVJoaQnA

■ Microsoft Excel Tutorial for Beginners - FREE Online Excel Course | Excel Tutorial Part 2
https://www.youtube.com/watch?v=mGu1CzsVUPc

➖➖➖➖➖➖➖➖➖➖➖➖➖

Comment your doubts and queries, so that we can answer them.

Subscribers to stay tuned to more fun and informative content, consider liking the video for the sake of YouTube Algorithm!! Have a great day buddy!

#datascience #digitalmarketing #jobs2022","['Data science', 'What is Data Science in Hindi', 'data science scope in India', 'how to learn data science', 'data science career', 'switch career to data science', 'my journey to data science', 'highest paying jobs', 'highest paying jobs without a degree', 'digital marketing to data science']",2022-07-29 07:26:46+00:00,39527.0,2729.0,,209.0,PT11M47S,hd,true,Friday,707.0,10,69.04141472917247,5.287524982923065,67
lCoPTPsTJ4s,Rishabh Mishra,Create Pivot Tables In Excel | Use of Pivot Table - Pivot Table Tutorial,"In this video, will learn about pivot tables in Excel. What is a pivot table, what is the use of a pivot table, how to use a pivot table and advanced functions or options in a pivot table. 
We have taken a sample data to create a pivot table i.e pivot table example to help you understand the topic in a better way. 
 
Topic: Create Pivot Tables In Excel | Use of Pivot Table - Pivot Table Tutorial 

Pivot Practice Data (download link): https://bit.ly/3BbEyRJ

Timestamp:
0:00 Intro: pivot table & use
0:33 Pivot use case
1:09 Create pivot table
8:14 Advance pivot


Key keywords: what is pivot table, how to use pivot table,  pivot table excel tutorial, create pivot table in excel, pivot table in hindi, free online excel course


➖➖➖➖➖➖➖➖➖➖➖➖➖

Instagram id: rishabhnmishra
Linkedin: https://www.linkedin.com/in/rishabhnmishra/
Twitter – https://twitter.com/rishabhnmishra  

➖➖➖➖➖➖➖➖➖➖➖➖➖

If this is the first ever video you're watching allow me to introduce myself, Hey I'm Rishabh and currently working as Senior Data Analyst at Bangalore. On this channel I like to guide and help my juniors and data science aspirants regarding Data Science jobs and useful tips for college students.

If you like this video I highly suggest you to check out some other fun videos on this channel 😉

■ How to Become Data Analyst in 2022 | Data Analyst Roadmap
https://www.youtube.com/watch?v=TiWGpLmYJD4

■ Microsoft Excel Tutorial for Beginners - FREE Online Excel Course | Excel Tutorial Part 1
https://www.youtube.com/watch?v=B5lMVJoaQnA

■ Microsoft Excel Tutorial for Beginners - FREE Online Excel Course | Excel Tutorial Part 2
https://www.youtube.com/watch?v=mGu1CzsVUPc

➖➖➖➖➖➖➖➖➖➖➖➖➖

Comment your doubts and queries, so that we can answer them.

SUBSCRIBE to stay tuned to more fun and informative content, consider hitting LIKE button on this video for the sake of YouTube Algorithm!! Have a great day!

#pivottable #PivotTableTutorial #exceltutorial","['Pivot Table', 'pivottable', 'pivot table formula', 'what is pivot table', 'pivot table in excel', 'pivot table in excel in hindi', 'how to create pivot table', 'how to use pivot tables', 'pivot table tutorial', 'how to use pivot table', 'create pivot table', 'how to make pivot table', 'pivot table in excel advanced', 'pivot table in excel shortcut', 'pivot table example', 'what is the use of pivot table in excel']",2022-07-23 05:30:08+00:00,220010.0,4752.0,,143.0,PT12M1S,hd,true,Saturday,721.0,16,21.599018226444255,0.6499704558883688,72
mGu1CzsVUPc,Rishabh Mishra,Microsoft Excel Tutorial for Beginners - FREE Online Excel Course | Excel Tutorial Part 2,"In this video, will learn basics of MS Excel from the scratch. This video will help you to bridge the gap between basic and intermediate excel. By the end of this video you will be cleared with the Excel basics and it will help you learn advance excel easily & quickly. 
Topics covered in this video are: rounding of numbers, autofill, add or edit comments, table & filters, slicer, insert pictures & shapes, insert hyperlink, create drop down list, split text and insert chart. Also, will be uploading new videos soon related to excel.

Topic: Microsoft Excel Tutorial for Beginners - FREE Online Excel Course | Excel Tutorial Part 2

Timestamp:
0:00 Intro
0:46 Rounding of Numbers
3:11 Autofill in Excel
4:57 Add or edit comment
5:59 Filters
9:04 Sorting on multiple columns
10:50 Insert Table
11:59 Slicers 
13:27 Insert picture or shapes
16:57 Add link or Hyperlink
19:48 Add drop down list
21:45 Split Text
23:55 Charts in excel
26:34 Outro

Key keywords: The Beginner's Guide to Excel, Excel Basics Tutorial, Excel Lecture 2, Excel for Beginners, Introduction to Microsoft Excel, Excel training, Free online excel course, Excel in Hindi Part 2


➖➖➖➖➖➖➖➖➖➖➖➖➖

Instagram id: rishabhnmishra
Linkedin: https://www.linkedin.com/in/rishabhnmishra/
Twitter – https://twitter.com/rishabhnmishra  

➖➖➖➖➖➖➖➖➖➖➖➖➖

If this is the first ever video you're watching allow me to introduce myself, Hey I'm Rishabh and currently working as Senior Data Analyst at Bangalore. On this channel I like to guide and help my juniors and data science aspirants regarding Data Science jobs and useful tips for college students.

If you like this video I highly suggest you to check out some other fun videos on this channel 😉

■ Microsoft Excel Tutorial for Beginners - FREE Online Excel Course | Excel Tutorial Part 1
https://www.youtube.com/watch?v=B5lMVJoaQnA

■ How to Become Data Analyst in 2022 | Data Analyst Roadmap
https://www.youtube.com/watch?v=TiWGpLmYJD4

■ Business Analyst Vs Data Analyst - Job, Salary, Qualification, Skills & Career Path
https://www.youtube.com/watch?v=9XmD2o5Slb8

■ 5 Minimum Skills to Get a Data Analyst Job || Skills to Become Data Analyst
https://www.youtube.com/watch?v=JJdD_oM1CmQ

■ 5 Top Skills to Learn in 2022 That Will Make You RICH
https://www.youtube.com/watch?v=WSFZYc6hnnk

■ Best Websites to Apply Job | Top 3 Job Search Sites to get your First Job | Jobs for Freshers 2022
https://www.youtube.com/watch?v=ezCbHuTii38

■ IT Jobs Without Coding with High Salary | Non Coding IT Jobs | Jobs without coding skills
https://www.youtube.com/watch?v=Ih0YFsk7BSw

■ Data Analyst in Bangalore PG Tour | How To Find PG in Bangalore | Cost of Living in Bangalore
https://www.youtube.com/watch?v=GZnAtwUBo8g

■ Resume Format for Freshers 🔥 | Step by Step | Ms Word | Best Template for Fresher
https://www.youtube.com/watch?v=VB376MMEq38


➖➖➖➖➖➖➖➖➖➖➖➖➖

Comment your doubts and queries, so that we can answer them.

Subscribers to stay tuned to more fun and informative content, consider liking the video for the sake of YouTube Algorithm!! Have a great day buddy!

#excelforbeginners #exceltutorial #excel","['Excel', 'excel tutorial', 'excel for beginners', 'excel basics', 'basic excel', 'Excel Basics Tutorial', 'excel tutorial in hindi', 'learn excel online', 'learn basic excel', 'how to use excel', 'what is excel', 'excel formulas and functions', 'spreadsheets', 'excel level 2', 'ms excel introduction', 'Best Free online excel course', 'Excel Tutorial Part 2', 'excel for beginners part 2']",2022-07-19 05:30:08+00:00,87377.0,2173.0,,136.0,PT27M7S,hd,true,Tuesday,1627.0,18,24.869244766929512,1.5564736715611658,89
